index,len,data
58683,117,"[7,0,8,0,9,0,9,0,10,1,10,2,10,2,10,3,10,3,11,4,10,5,10,5,10,5,9,5,10,5,10,6,9,6,9,6,9,6,9,6,9,6,9,6,9,7,8,7,8,6,8,6,8,6,8,6,8,7,9,6,9,7,9,7,9,7,9,6,10,7,10,7,11,7,11,7,10,8,11,8,11,7,11,8,11,8,12,8,12,9,13,8,13,7,13,8,13,8,13,8,14,9,14,9,13,9,14,10,13,9,14,8,15,9,0,0,0,0,0,0,9,-14,9,-14,7,-13,9,-13,9,-13,8,-13,8,-12,8,-13,8,-12,7,-12,7,-13,7,-12,6,-11,6,-11,7,-11,6,-11,5,-11,6,-11,5,-11,5,-10,5,-10,5,-11,5,-10,5,-10,5,-9,4,-10,5,-10,5,-9,5,-10,4,-9,5,-9,5,-9,5,-9,4,-9,5,-9,5,-9,4,-9,4,-9,5,-9,5,-8,5,-8,6,-8,5,-8,5,-7,6,-7,6,-7,6,-7,6,-6,6,-6,7,-5,7,-5,7,-5,6,-4,6,-4,6,-3,6,-2,5,-2]"
58684,117,"[7,1,8,2,8,3,9,3,8,3,8,4,9,4,9,5,9,5,9,6,8,6,8,6,9,6,9,8,8,8,8,7,8,7,8,7,8,7,8,7,8,7,8,7,8,7,8,6,8,7,8,6,8,8,8,7,9,6,9,6,8,6,10,6,10,5,10,6,10,6,11,6,11,5,11,5,12,5,12,5,13,5,12,5,14,6,13,5,14,5,14,5,14,5,15,4,15,4,15,4,15,4,16,4,16,4,15,4,16,3,16,3,16,3,0,0,0,0,0,0,2,-16,1,-16,1,-16,2,-15,1,-16,1,-16,0,-15,0,-15,0,-14,0,-15,0,-13,0,-13,0,-13,-1,-12,0,-12,-1,-12,-2,-12,-2,-12,-2,-12,-2,-12,-1,-12,-2,-12,-3,-10,-2,-11,-2,-11,-3,-10,-3,-10,-3,-9,-3,-9,-4,-9,-3,-9,-3,-9,-4,-10,-3,-9,-3,-9,-3,-9,-3,-8,-4,-9,-4,-9,-3,-10,-3,-9,-3,-9,-3,-9,-3,-8,-3,-9,-2,-9,-2,-9,-2,-8,-1,-8,-1,-8,-1,-8,0,-8,0,-8,0,-7,0,-7,0,-6,0,-6]"
58685,117,"[-6,5,-7,5,-7,5,-8,6,-8,5,-8,5,-9,5,-9,5,-9,5,-10,4,-10,5,-9,5,-10,5,-10,5,-10,5,-10,4,-10,5,-10,5,-10,5,-10,4,-9,5,-9,4,-9,5,-9,6,-9,6,-9,7,-9,6,-8,7,-9,7,-9,8,-8,7,-8,8,-9,8,-8,8,-8,9,-8,9,-7,9,-7,10,-8,10,-8,11,-7,11,-6,11,-7,12,-6,13,-5,13,-7,14,-5,13,-7,16,-8,8,-9,11,-7,13,-5,15,-4,17,-2,15,-3,16,-2,17,-1,17,0,0,0,0,0,0,17,1,16,0,16,0,16,0,15,-1,16,-1,15,-1,16,-2,15,-2,14,-3,14,-3,13,-3,13,-4,12,-4,12,-5,11,-6,12,-6,11,-6,11,-6,9,-6,9,-6,9,-7,9,-6,9,-6,9,-7,8,-7,8,-7,8,-7,7,-8,6,-8,7,-7,6,-8,7,-8,7,-8,6,-7,6,-8,6,-8,6,-8,6,-8,5,-8,5,-8,5,-8,5,-8,5,-8,5,-8,5,-8,6,-8,5,-7,5,-7,5,-8,5,-7,5,-6,5,-6,5,-5,5,-5,4,-4,4,-4]"
58686,117,"[7,0,8,0,8,0,9,0,9,1,9,1,10,3,10,3,10,4,9,4,10,5,9,5,9,6,9,7,8,7,8,7,8,7,8,7,8,8,7,8,7,9,7,8,7,8,6,8,6,8,6,8,6,9,6,9,6,9,6,9,5,9,6,9,6,9,6,9,6,10,6,10,6,10,7,11,6,11,6,11,6,11,6,11,7,12,7,12,7,12,6,13,6,12,6,14,5,14,6,15,6,15,6,14,6,14,6,15,6,15,5,16,5,16,0,0,0,0,0,0,15,-4,16,-4,15,-4,14,-4,15,-4,15,-4,14,-3,15,-3,14,-2,14,-2,13,-2,13,-2,13,-2,13,-2,12,-2,12,-2,12,-2,12,-2,12,-1,11,-1,11,-1,12,-1,11,-1,11,-1,11,0,10,0,11,-1,10,0,10,0,10,0,10,0,10,0,10,0,9,0,9,0,10,0,10,1,9,0,10,1,10,1,9,1,9,1,9,2,9,2,8,3,8,3,8,4,8,4,8,4,7,4,6,5,6,5,5,5,4,5,4,5,4,5,3,4]"
58687,117,"[-7,-1,-7,-1,-8,-1,-9,-2,-9,-2,-9,-2,-9,-3,-9,-3,-10,-4,-10,-4,-10,-4,-9,-4,-10,-4,-10,-4,-10,-4,-10,-4,-10,-4,-9,-4,-10,-4,-10,-3,-10,-4,-10,-4,-9,-3,-10,-4,-11,-3,-10,-3,-10,-3,-10,-3,-11,-2,-11,-1,-11,-1,-11,-1,-11,-1,-12,0,-12,0,-12,0,-12,0,-12,0,-12,0,-13,1,-13,2,-13,2,-13,2,-14,4,-14,3,-14,4,-14,5,-14,4,-14,5,-15,5,-14,6,-14,6,-15,6,-14,7,-14,8,-14,8,-14,8,0,0,0,0,0,0,10,13,10,12,10,12,10,11,10,12,11,11,11,11,11,10,11,9,10,8,10,8,10,8,11,7,12,7,11,7,10,6,12,5,11,5,10,4,11,4,11,4,11,4,11,3,10,3,11,2,11,2,11,1,11,1,10,2,9,1,10,1,10,1,10,0,10,0,9,0,10,0,10,0,10,0,10,0,9,0,10,0,9,0,10,0,9,0,10,0,9,0,9,0,9,0,9,0,8,0,8,0,8,0,8,0,8,1,7,1,6,1,5,1]"
58688,117,"[-2,-6,-2,-7,-2,-7,-2,-9,0,-9,0,-9,0,-10,1,-10,1,-10,2,-10,2,-10,3,-10,3,-10,3,-10,5,-9,5,-9,4,-9,5,-9,5,-9,6,-8,6,-9,6,-8,6,-8,7,-8,6,-8,6,-8,7,-7,7,-7,7,-8,7,-8,6,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,9,-9,9,-9,9,-8,10,-9,10,-9,10,-8,10,-8,11,-9,11,-9,12,-9,12,-10,12,-9,12,-8,13,-8,13,-8,13,-9,13,-9,13,-8,0,0,0,0,0,0,-8,-13,-7,-14,-8,-13,-6,-13,-7,-13,-6,-13,-6,-13,-6,-12,-5,-13,-5,-12,-5,-12,-5,-11,-5,-11,-5,-11,-5,-11,-4,-11,-5,-11,-4,-11,-4,-10,-4,-10,-3,-10,-3,-10,-3,-9,-3,-10,-2,-10,-2,-10,-2,-9,-2,-10,-2,-9,-2,-9,-2,-9,-1,-9,-2,-9,-2,-9,-1,-9,0,-10,-1,-9,-1,-9,0,-10,0,-9,0,-9,0,-9,0,-9,1,-9,1,-9,2,-8,2,-8,2,-8,2,-7,3,-8,3,-7,4,-6,4,-6,4,-5,4,-5,4,-4,4,-4]"
58689,117,"[-1,-6,-1,-7,-1,-8,-1,-8,0,-9,0,-9,0,-9,0,-9,0,-10,0,-10,0,-11,0,-10,0,-10,1,-9,1,-10,1,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-9,0,-10,0,-10,0,-10,0,-10,-1,-10,-1,-10,-1,-10,-2,-11,-2,-10,-2,-10,-3,-11,-3,-11,-3,-11,-5,-11,-4,-11,-5,-10,-5,-11,-6,-11,-6,-12,-6,-12,-7,-11,-8,-12,-8,-12,-9,-12,-8,-12,-9,-12,-9,-12,-9,-11,-10,-12,-11,-12,-11,-11,-11,-11,-12,-10,0,0,0,0,0,0,-9,12,-9,12,-8,13,-8,13,-8,13,-7,13,-6,13,-6,12,-6,12,-6,13,-5,12,-4,12,-4,12,-3,12,-3,12,-3,12,-2,12,-1,11,-1,11,-1,11,-1,11,-1,11,0,10,0,10,0,10,0,10,0,10,0,9,0,9,1,9,0,10,1,9,1,9,1,9,1,9,1,9,2,9,1,9,2,9,2,9,2,9,2,9,2,9,2,9,2,9,2,9,1,9,2,9,1,9,0,8,0,8,0,8,0,7,0,6,0,7,0,6,0,6]"
58690,117,"[-6,-3,-6,-3,-6,-4,-7,-4,-6,-4,-6,-6,-6,-6,-6,-6,-6,-7,-6,-7,-6,-8,-6,-8,-6,-8,-6,-8,-5,-8,-6,-8,-6,-8,-5,-9,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-9,-5,-8,-6,-8,-5,-8,-6,-8,-6,-8,-6,-7,-6,-8,-6,-8,-6,-7,-8,-8,-7,-8,-7,-8,-8,-7,-8,-8,-9,-9,-9,-8,-9,-8,-9,-8,-10,-8,-10,-8,-10,-9,-11,-8,-11,-8,-11,-8,-11,-8,-11,-8,-11,-8,-12,-9,-12,-9,-13,-8,-13,-8,-12,-8,0,0,0,0,0,0,-8,13,-6,13,-6,13,-7,12,-6,13,-6,13,-5,12,-5,13,-5,12,-5,13,-4,12,-4,11,-4,12,-3,11,-4,11,-3,11,-2,11,-2,11,-2,11,-2,10,-2,11,-2,10,-2,10,-1,10,-1,10,-1,9,-2,10,-1,9,-1,9,0,9,-1,9,0,9,-1,9,0,9,-1,9,-1,9,0,9,0,9,0,9,-1,9,-1,9,0,9,0,9,0,9,-1,9,-2,8,-2,8,-1,8,-2,8,-2,7,-2,7,-2,7,-2,6,-2,6,-2,5,-3,5,-3,4]"
58691,117,"[-5,4,-6,3,-6,3,-7,4,-8,3,-8,2,-9,2,-9,1,-9,2,-9,0,-9,0,-10,0,-10,0,-10,0,-10,0,-9,-1,-10,0,-10,-1,-9,-1,-9,-1,-10,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,-2,-9,-2,-9,-1,-10,-1,-9,-2,-10,-1,-10,-1,-10,-1,-10,-2,-11,-1,-11,-1,-11,-1,-11,-1,-12,-1,-13,-1,-12,-1,-13,-2,-13,-1,-13,-2,-13,-2,-13,-2,-13,-2,-14,-1,-14,-2,-14,-1,-14,-2,-15,-2,-14,-2,-15,-1,-15,-2,-15,-2,0,0,0,0,0,0,-2,15,-2,15,-1,14,-2,14,-3,14,-2,14,-2,13,-2,13,-2,13,-1,13,-2,12,-1,13,-2,13,-1,12,-1,12,-1,11,0,12,0,11,0,11,0,11,0,11,-1,10,0,10,0,11,0,11,0,10,0,9,0,10,0,10,0,9,-1,9,-1,9,-1,9,-1,9,-1,9,0,9,-1,9,-1,9,-1,9,-2,9,-2,9,-2,8,-2,9,-2,8,-2,9,-3,8,-3,8,-3,8,-4,7,-4,7,-4,6,-4,6,-4,5,-4,5,-4,5,-4,4,-4,4]"
58692,117,"[2,5,2,6,2,7,2,8,2,8,1,9,1,9,1,9,0,9,0,9,0,10,0,10,0,9,0,9,0,9,0,10,0,9,0,9,0,9,-1,9,-1,10,0,9,-1,9,-1,9,0,9,0,10,0,9,0,9,0,9,0,10,0,9,0,10,0,10,0,10,0,10,1,11,0,11,1,11,0,11,1,11,1,11,1,11,1,12,1,12,2,13,2,13,3,13,2,13,2,13,3,13,2,14,3,13,3,14,3,15,3,14,3,14,3,14,0,0,0,0,0,0,14,-4,14,-4,13,-4,13,-4,13,-5,12,-5,12,-5,12,-4,11,-5,11,-5,12,-5,11,-5,10,-5,10,-5,11,-5,9,-5,10,-5,9,-5,9,-5,9,-5,8,-6,9,-5,8,-5,8,-5,8,-5,7,-6,7,-6,7,-5,7,-5,7,-5,7,-5,6,-5,7,-5,6,-5,6,-5,7,-5,7,-5,6,-5,7,-5,7,-5,7,-5,7,-5,7,-5,7,-5,7,-5,7,-4,7,-4,7,-4,7,-3,7,-3,7,-3,7,-2,6,-1,6,-1,6,-1,5,-1,5,-1]"
58693,117,"[6,1,6,2,7,2,7,3,7,3,7,4,7,4,7,5,7,5,7,4,7,6,7,6,7,5,7,5,7,6,7,6,7,6,7,6,7,5,7,6,7,6,7,5,7,5,7,5,7,5,7,4,7,5,7,4,8,4,8,4,8,4,9,4,9,4,9,3,9,3,9,3,9,3,9,3,11,3,10,2,11,2,11,2,12,3,12,1,12,2,12,1,12,1,13,1,13,1,13,0,13,0,13,0,14,0,13,0,13,-1,14,-1,13,-1,0,0,0,0,0,0,-2,-14,-3,-13,-3,-13,-2,-13,-3,-12,-3,-12,-3,-12,-4,-12,-3,-11,-4,-11,-4,-11,-4,-10,-4,-10,-5,-9,-5,-10,-5,-9,-6,-9,-6,-8,-6,-8,-6,-8,-6,-7,-6,-7,-6,-7,-6,-7,-6,-7,-6,-6,-6,-6,-6,-6,-6,-6,-7,-6,-6,-6,-6,-6,-6,-5,-7,-5,-6,-5,-6,-5,-7,-5,-6,-4,-7,-5,-6,-5,-6,-4,-7,-4,-7,-4,-6,-4,-6,-5,-6,-4,-6,-5,-6,-4,-6,-5,-5,-5,-4,-5,-5,-5,-4,-4,-4,-4,-3,-4,-3,-4,-3,-4]"
58694,117,"[-5,3,-6,2,-6,2,-8,1,-8,1,-8,0,-8,0,-8,0,-8,0,-9,-1,-9,-2,-9,-2,-8,-2,-8,-3,-8,-3,-8,-4,-8,-4,-8,-4,-8,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-6,-7,-5,-6,-6,-7,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,-7,-6,-6,-6,-7,-7,-8,-7,-7,-8,-7,-6,-8,-7,-8,-7,-8,-7,-8,-8,-9,-7,-9,-7,-10,-7,-10,-7,-10,-8,-10,-7,-11,-7,-11,-7,-11,-7,-11,-6,-12,-6,-11,-6,-12,-6,-12,-6,-12,0,0,0,0,0,0,-13,6,-13,5,-13,5,-13,4,-12,5,-12,5,-11,4,-12,4,-11,4,-11,4,-11,3,-11,3,-11,3,-11,3,-11,3,-11,3,-10,3,-10,2,-10,2,-10,2,-10,2,-10,2,-10,1,-9,1,-9,1,-9,1,-10,1,-8,0,-9,0,-9,1,-8,0,-9,0,-8,0,-8,0,-8,0,-8,-1,-8,0,-8,-1,-9,-1,-8,-1,-8,-1,-8,-1,-8,-2,-8,-2,-8,-3,-7,-3,-8,-3,-7,-3,-6,-4,-5,-4,-5,-4,-5,-5,-4,-5,-4,-5,-3,-5,-3,-5,-2,-5]"
58695,117,"[-6,0,-6,0,-6,0,-7,0,-7,-1,-8,-1,-8,-2,-8,-3,-8,-3,-8,-4,-8,-4,-8,-4,-8,-4,-7,-5,-7,-5,-7,-5,-7,-5,-6,-6,-6,-5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-5,-6,-5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-7,-7,-6,-7,-6,-8,-7,-8,-7,-8,-7,-8,-7,-9,-8,-8,-8,-8,-8,-9,-8,-9,-8,-9,-8,-9,-9,-9,-8,-9,-8,-9,-9,-10,-9,-10,-9,-9,-8,-10,-9,-10,-9,0,0,0,0,0,0,-9,9,-9,9,-8,9,-9,9,-9,9,-8,9,-8,9,-8,9,-9,8,-8,8,-8,8,-8,8,-8,8,-7,8,-7,8,-7,8,-6,8,-6,8,-6,7,-6,7,-6,7,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-5,6,-5,6,-5,6,-5,6,-6,6,-6,6,-5,5,-5,5,-6,6,-5,5,-6,5,-6,5,-6,5,-6,5,-6,5,-6,4,-6,4,-7,4,-6,4,-7,3,-6,3,-7,2,-6,2,-6,2,-6,1,-6,1,-6,1,-5,0,-5,0,-4,0]"
58696,117,"[1,6,0,7,0,7,0,7,-1,8,-1,8,-2,8,-3,8,-3,8,-4,8,-4,8,-4,8,-4,7,-5,7,-6,7,-6,7,-6,7,-6,6,-6,6,-7,6,-7,6,-7,6,-7,6,-7,6,-7,6,-7,5,-7,5,-7,4,-7,5,-8,5,-8,4,-8,5,-9,5,-8,4,-8,5,-9,4,-9,4,-9,5,-9,6,-10,5,-10,5,-10,5,-11,4,-11,5,-11,4,-12,4,-12,4,-12,4,-12,4,-13,4,-13,4,-13,4,-13,4,-13,3,-13,3,-13,3,-14,3,0,0,0,0,0,0,1,14,2,14,2,13,1,13,1,13,1,13,1,13,0,13,1,12,0,12,0,12,0,12,0,12,0,12,0,12,0,11,0,11,0,11,0,11,0,10,0,10,-1,10,0,10,0,10,-1,10,-1,10,-1,10,-1,9,-1,9,-1,9,-2,9,-1,8,-2,9,-2,9,-2,8,-3,8,-2,8,-3,8,-3,8,-3,7,-4,7,-4,8,-4,8,-4,7,-4,7,-5,7,-5,6,-5,6,-6,5,-6,4,-6,4,-6,4,-6,3,-6,3,-6,2,-5,1,-5,1]"
58697,117,"[2,6,2,6,2,7,1,7,1,8,0,8,0,8,0,9,0,9,-1,9,-1,9,-1,9,-1,9,-1,9,-3,9,-3,9,-3,9,-3,8,-3,8,-3,9,-3,9,-3,8,-3,8,-3,8,-4,8,-3,8,-3,8,-3,8,-3,8,-3,9,-3,8,-4,9,-4,9,-4,9,-3,9,-3,9,-3,9,-4,10,-4,10,-4,10,-4,10,-4,10,-4,10,-4,11,-4,10,-4,11,-4,11,-4,12,-5,12,-5,12,-5,12,-6,12,-5,12,-6,12,-6,12,-6,13,-5,12,0,0,0,0,0,0,12,6,12,6,12,5,11,6,11,5,11,5,12,5,12,5,11,5,10,5,10,5,10,4,10,4,10,4,10,4,9,4,10,4,9,4,10,4,9,4,9,4,9,4,9,4,9,3,8,4,8,4,8,3,8,3,8,3,8,3,7,4,7,3,8,4,7,3,7,3,7,4,7,4,7,4,7,4,7,4,7,4,7,4,7,4,6,5,6,5,6,5,5,5,5,6,4,5,4,5,3,6,4,5,3,6,3,6,2,5,1,5,1,5]"
58698,117,"[5,-3,6,-3,7,-2,7,-2,7,-1,8,-1,9,0,9,0,9,0,9,1,9,1,9,1,9,2,9,3,9,3,9,3,9,3,8,4,7,4,7,4,7,4,7,5,7,4,7,5,7,5,8,5,7,5,7,6,7,6,7,6,7,6,7,6,7,6,6,7,7,7,8,7,7,7,7,7,8,7,7,8,8,8,7,8,7,9,8,9,7,9,7,10,8,10,8,10,8,10,7,10,7,11,7,11,7,12,7,11,7,11,7,12,6,12,0,0,0,0,0,0,13,-6,12,-5,12,-5,12,-5,12,-5,12,-5,12,-4,12,-4,12,-4,12,-4,12,-3,11,-3,11,-4,11,-3,11,-3,10,-3,10,-3,10,-2,10,-2,10,-2,10,-2,10,-2,10,-2,10,-1,10,-1,9,0,9,-1,9,-1,9,0,9,-1,9,0,9,0,9,0,8,0,8,0,9,0,9,0,8,0,9,1,9,1,8,1,9,2,8,2,8,2,8,3,8,3,7,4,7,4,7,4,6,4,6,4,5,4,4,5,4,5,3,5,3,5,2,5]"
58699,117,"[4,4,4,4,5,4,5,5,5,5,5,6,5,7,5,7,5,7,5,7,4,8,4,7,4,7,4,7,4,7,4,8,4,8,4,8,4,7,4,7,4,8,4,7,4,7,4,7,4,7,5,7,5,7,6,6,5,7,6,7,6,6,-1,1,5,7,7,6,7,7,7,6,8,6,9,6,9,6,9,6,9,5,9,6,10,6,10,5,10,6,10,5,11,5,11,5,12,5,12,4,12,4,12,4,13,4,13,4,13,3,13,3,13,3,0,0,0,0,0,0,2,-13,1,-13,1,-13,1,-13,1,-13,1,-13,0,-12,0,-12,0,-12,0,-12,0,-12,0,-11,-1,-11,-1,-11,-1,-11,-2,-10,-2,-10,-3,-9,-2,-10,-2,-10,-3,-9,-3,-9,-3,-8,-3,-8,-3,-9,-3,-8,-3,-8,-4,-7,-3,-7,-4,-7,-3,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-5,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-6,-4,-6,-4,-6,-4,-7,-4,-7,-4,-6,-3,-6,-3,-6,-3,-6,-2,-6,-2,-6,-1,-6,-1,-5,-1,-5,-1,-5]"
58700,117,"[-4,4,-4,4,-5,4,-6,4,-7,4,-7,3,-7,4,-7,3,-7,3,-8,3,-8,3,-8,2,-9,3,-9,2,-9,2,-9,1,-9,2,-9,1,-9,1,-9,2,-9,2,-9,1,-9,1,-9,1,-8,1,-8,1,-8,1,-8,1,-9,2,-9,2,-8,2,-9,3,-9,3,-9,3,-9,3,-9,3,-9,3,-9,4,-10,4,-10,4,-10,4,-10,4,-10,4,-11,5,-10,4,-11,4,-10,5,-10,5,-12,6,-11,6,-12,6,-12,6,-11,6,-12,6,-12,6,-12,7,-12,7,0,0,0,0,0,0,7,12,7,12,7,10,7,11,7,10,7,10,7,10,7,10,7,10,7,9,7,9,7,9,8,9,7,9,7,8,7,8,7,8,7,7,7,7,7,7,7,6,7,7,7,6,7,6,7,6,6,6,7,6,7,6,7,6,6,5,6,6,6,6,6,6,6,5,6,5,7,6,7,5,7,5,7,6,6,6,6,5,6,5,6,6,6,6,5,6,5,6,5,6,5,6,4,6,4,6,4,6,3,6,3,6,3,6,2,6,1,5,1,5]"
58701,117,"[6,0,6,1,7,2,7,2,7,2,7,3,7,4,7,4,7,4,7,5,6,5,6,6,6,6,6,6,5,6,6,7,5,6,5,7,5,6,5,7,4,7,4,7,4,7,4,7,4,7,4,7,4,7,4,7,4,7,4,7,4,7,4,7,4,7,4,7,4,8,5,8,5,8,6,8,5,8,5,9,6,8,5,9,6,9,6,9,5,10,6,10,6,10,6,10,6,10,6,11,6,11,6,10,6,10,6,11,6,12,6,12,6,12,0,0,0,0,0,0,11,-5,12,-6,11,-5,11,-5,11,-5,11,-5,10,-5,10,-5,10,-4,10,-5,10,-4,9,-4,9,-4,9,-5,9,-4,9,-4,9,-4,9,-4,9,-4,9,-4,8,-4,8,-4,8,-3,8,-3,8,-3,8,-3,8,-4,8,-3,8,-3,7,-3,8,-2,7,-3,8,-3,7,-2,7,-2,7,-2,7,-2,7,-2,8,-2,8,-2,8,-2,7,-1,7,-1,8,0,8,0,8,0,8,0,8,0,7,0,7,0,6,0,6,1,6,2,6,1,5,2,4,2,4,2]"
58702,117,"[-4,-3,-4,-4,-5,-4,-5,-4,-5,-5,-4,-6,-4,-6,-5,-6,-4,-6,-4,-6,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-6,-5,-6,-4,-6,-5,-6,-5,-6,-5,-6,-5,-6,-5,-6,-6,-5,-6,-5,-6,-5,-6,-5,-7,-5,-7,-5,-7,-5,-8,-5,-7,-4,-8,-4,-9,-4,-8,-4,-9,-4,-9,-4,-10,-3,-10,-3,-11,-3,-11,-3,-11,-3,-12,-3,-12,-2,-12,-1,-12,-1,-12,-1,-12,-1,-12,-1,-12,-1,-13,0,-12,0,0,0,0,0,0,0,0,12,1,12,2,12,1,12,1,12,2,12,3,11,3,11,3,11,3,10,4,10,4,9,4,9,4,9,4,9,4,8,5,8,5,8,5,8,5,6,5,7,6,6,7,7,5,10,7,10,5,3,7,5,7,4,6,4,6,4,6,5,6,5,7,4,6,4,6,4,6,4,7,4,6,4,6,4,6,4,6,4,7,3,6,3,6,3,6,3,6,4,6,4,6,4,5,4,5,4,5,4,5,3,5,4,4,3,4,3,4,3,3,3]"
58703,117,"[-5,-1,-6,-2,-6,-2,-7,-2,-6,-2,-7,-3,-7,-4,-6,-4,-7,-4,-7,-4,-6,-5,-7,-5,-7,-4,-7,-5,-6,-5,-6,-5,-6,-5,-6,-5,-6,-5,-6,-5,-6,-5,-6,-4,-6,-4,-6,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-3,-7,-4,-8,-3,-8,-3,-8,-3,-8,-3,-8,-2,-9,-3,-9,-3,-9,-2,-10,-2,-10,-1,-10,-2,-10,-2,-11,-1,-11,-2,-11,-1,-11,-1,-12,0,-12,0,-12,0,-13,0,-12,0,-12,0,-13,0,-13,0,-13,1,-13,1,0,0,0,0,0,0,2,12,2,12,2,12,2,12,3,12,3,11,3,11,4,10,4,11,3,10,4,10,4,9,4,9,4,9,5,9,5,8,5,8,5,8,5,8,5,8,5,7,5,7,5,6,6,7,6,6,6,6,6,6,6,6,6,6,5,6,5,5,6,5,6,5,6,4,6,5,6,5,7,4,6,4,6,4,6,4,6,5,6,4,6,4,6,4,6,4,6,4,5,5,6,4,5,5,4,4,4,5,4,4,3,4,3,4,3,4,2,4,2,4]"
58704,117,"[-3,5,-3,5,-4,5,-4,6,-5,5,-5,5,-6,5,-6,5,-6,4,-6,5,-7,4,-7,4,-7,4,-7,4,-7,3,-7,3,-7,4,-7,3,-7,3,-7,3,-7,3,-8,3,-7,3,-7,3,-7,3,-7,4,-7,3,-7,3,-7,3,-7,4,-7,4,-8,3,-8,4,-7,5,-8,5,-8,5,-8,5,-8,5,-8,5,-8,6,-8,6,-8,6,-8,6,-9,6,-9,6,-9,6,-9,6,-9,7,-9,7,-9,7,-9,8,-9,7,-9,8,-10,7,-9,8,-9,8,-9,8,0,0,0,0,0,0,8,9,8,9,9,9,7,9,8,8,8,8,8,8,8,8,8,7,7,8,7,8,8,6,7,6,8,6,7,6,7,6,8,5,7,6,8,6,7,5,7,5,7,5,7,5,7,5,7,5,7,4,7,4,6,4,7,4,6,4,7,4,7,4,7,4,7,3,6,4,7,4,7,4,7,4,6,4,6,4,6,4,6,4,6,4,6,4,6,5,5,4,5,5,5,5,5,5,4,5,4,5,3,5,3,5,3,5,3,5,2,4,2,4]"
58705,117,"[-2,5,-2,5,-3,5,-3,6,-4,6,-4,6,-4,6,-5,6,-5,6,-6,6,-5,6,-6,6,-6,6,-6,5,-6,6,-6,6,-6,6,-6,5,-6,5,-6,5,-6,6,-6,6,-6,6,-5,6,-6,6,-5,6,-5,6,-5,6,-5,7,-4,7,-5,6,-5,7,-4,7,-4,7,-4,7,-4,8,-4,8,-3,9,-4,9,-4,9,-4,9,-3,9,-3,10,-3,10,-3,10,-3,10,-3,10,-2,12,-2,12,-3,12,-2,12,-2,12,-1,12,-1,12,-1,12,-1,13,-1,12,0,0,0,0,0,0,13,0,12,0,13,-1,12,0,12,-1,11,-1,12,-1,12,-1,11,-1,10,-2,10,-2,10,-2,10,-3,10,-2,10,-3,9,-3,9,-3,9,-3,9,-3,8,-3,8,-4,8,-4,8,-4,8,-4,7,-4,8,-4,6,-4,7,-4,7,-4,6,-4,7,-4,6,-5,7,-5,6,-5,6,-4,6,-4,6,-4,6,-5,6,-5,6,-5,6,-4,5,-5,6,-4,6,-4,6,-4,5,-4,6,-4,6,-4,6,-3,6,-3,5,-3,6,-3,6,-2,6,-2,5,-2,4,-1,4,-1]"
58706,117,"[4,3,5,4,5,4,5,5,5,5,5,5,5,6,4,6,4,7,4,7,4,7,4,7,4,7,3,7,3,8,3,8,3,8,3,8,3,7,2,8,2,7,2,7,3,7,3,7,2,7,2,7,2,7,3,7,3,7,3,8,3,7,3,7,3,8,3,7,3,8,4,8,4,8,4,8,4,8,4,8,4,9,5,9,5,9,5,9,5,9,6,9,6,9,6,9,6,10,6,10,6,10,6,10,6,10,7,10,6,10,7,10,7,10,0,0,0,0,0,0,10,-6,10,-7,10,-7,9,-6,9,-7,9,-7,9,-7,8,-7,8,-6,8,-7,8,-7,8,-6,7,-7,7,-7,7,-7,7,-6,6,-7,6,-7,6,-6,6,-6,6,-7,6,-6,5,-7,6,-6,6,-6,5,-6,5,-6,5,-6,5,-6,4,-6,5,-6,5,-6,5,-6,5,-6,4,-5,5,-6,4,-5,5,-6,5,-6,5,-5,5,-6,5,-5,5,-5,5,-5,5,-5,5,-5,6,-4,5,-4,5,-4,6,-4,5,-3,5,-3,5,-2,5,-2,5,-1,4,-1,4,-1]"
